NDC,Product,Major Class,Acute/Chronic,Prod Form,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07
50242013501,ACTEMRA 01/2010 GTC,IMMUNOLOGY,CHRONIC,INJECTABLES,0.05599680369250083,0.0,0.0,0.0,0.0,0.0,0.039757494972104665,0.0,0.0,0.0,0.0,0.0,0.055997875093192706,0.0,0.0,0.0,0.0,0.0,0.03600767754318614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026998986657708047,0.0,0.0,0.0,0.0,0.0,0.029997397269617164,0.0,0.0,0.0,0.0,0.0
63004871001,ACTHAR 07/1968 MKR,A.C.T.H.,CHRONIC,INJECTABLES,0.06898983369571597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06899015996921555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024992286331379274,0.0,0.0,0.0,0.0,0.0,0.0
55566030201,ACTHREL 06/1997 FER,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,INJECTABLES,0.0,0.0,0.060003809765699405,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23614501,ACTIGALL 08/1988 ALL,GI PRODUCTS,CHRONIC,ORALS,0.08999587007749676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06021062015935814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42238011112,ACTIMMUNE 04/1991 HZP,"INTERFERONS, EXCL MS MARKET",CHRONIC,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098999843725582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490006077772555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04900083081901261,0.0,0.0,0.0,0.0,0.0
50242004413,ACTIVASE 12/1987 GTC,ANTICOAGULANTS,CHRONIC,INJECTABLES,0.030000554538900975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
430047015,ACTONEL 09/1998 ALL,OSTEOPOROSIS,CHRONIC,ORALS,0.09000310656544386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09500043332912984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049003420580828544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64764015560,ACTOPLUS MET 10/2005 TAK,ANTIDIABETICS,CHRONIC,ORALS,0.03000576732054065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
64764031030,ACTOPLUS MET XR 06/2010 TAK,ANTIDIABETICS,CHRONIC,ORALS,0.02999537570496729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64764015104,ACTOS 07/1999 TAK,ANTIDIABETICS,CHRONIC,ORALS,0.030002794728484102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57665000101,ADAGEN 11/2009 LNB,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.01905717353967638,0.0,0.0,0.0,0.0,0.0,0.024999998006889453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50419070105,ADALAT CC 07/1993 A0P,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600238663484487,0.0,0.0,0.0,0.0,0.0,0.0,0.06000225149161321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51144005001,ADCETRIS 08/2011 SLG,ONCOLOGICS,ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.03908745247148289,0.0,0.0,0.0,0.0,0.0389344262295082,0.0,0.0,0.0,0.0,0.0,0.03902507748661595,0.0,0.0,0.0,0.0,0.0,0.0,0.03891525423728814,0.0,0.0,0.0,0.0,0.0,0.038893239363090575,0.0,0.0,0.0,0.0,0.0,0.038944723618090454,0.0,0.0,0.0,0.0,0.0
66302046760,ADCIRCA 07/2009 LLY,OTHER CARDIOVASCULARS,ACUTE,ORALS,0.0,0.0,0.0,0.0,0.09799312963297765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09995060102091224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04041916167664675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63323014397,ADDAMEL N 06/2013 FK2,HOSPITAL SOLUTIONS,ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58604021430,ADDYI 10/2015 S0C,OTHER WOMEN'S HEALTH,ACUTE,ORALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000001874999767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375002343750587,0.0,0.0,0.0,0.0,0.0
50419025001,ADEMPAS 10/2013 BYH,OTHER CARDIOVASCULARS,ACUTE,ORALS,9.781971594694313e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000048388162101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060000188256729606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000020545958364,0.0,0.0,0.0,0.0,0.0
24574502,ADLYXIN 01/2017 S.A,ANTIDIABETICS,CHRONIC,INJECTABLES,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.058004233381039785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05200841538907637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04100419365359073,0.0,0.0,0.0,0.0,0.0
24592410,ADMELOG 03/2018 S.A,ANTIDIABETICS,CHRONIC,INJECTABLES,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4399856531049251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24592501,ADMELOG SOLOSTAR 03/2018 S.A,ANTIDIABETICS,CHRONIC,INJECTABLES,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4400009981368113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954601,ADRIAMYCIN 07/1975 HKM,ONCOLOGICS,ACUTE,INJECTABLES,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
173069500,ADVAIR DISKUS 03/2001 GSK,RESPIRATORY AGENTS,CHRONIC,LUNG,0.08000302521566292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900086235726259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173071520,ADVAIR HFA 09/2006 GSK,RESPIRATORY AGENTS,CHRONIC,INHALANTS,0.0800016912417135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999807513018149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944425202,ADYNOVATE 12/2015 TAK,BLOOD COAGULATION,CHRONIC,INJECTABLES,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020202020202022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03960396039603964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428588,0.0,0.0,0.0,0.0,0.0
71068000110,AEMCOLO 12/2019 RDR,GI PRODUCTS,ACUTE,ORALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
78056651,AFINITOR 04/2009 NVR,ONCOLOGICS,ACUTE,ORALS,0.06900015113681437,0.0,0.0,0.0,0.0,0.027999546260365025,0.0,0.0,0.0,0.0,0.0,0.0,0.0989997512954216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999996365975433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78062651,AFINITOR DISPERZ 05/2013 NVR,ONCOLOGICS,ACUTE,ORALS,0.06900016978189479,0.0,0.0,0.0,0.0,0.027999546441220127,0.0,0.0,0.0,0.0,0.0,0.0,0.09899981422095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000004226293234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33332001601,AFLURIA 10/2007 SQR,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
33332021920,AFLURIA QUAD 08/2017 SQR,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24587490,AFREZZA 01/2015 M0K,ANTIDIABETICS,CHRONIC,INHALANTS,0.0,0.0,0.0,0.0,0.09999803480445628,0.0,0.0,0.0,0.0,0.243499124171221,0.0,0.0,0.0,0.0,0.0,0.056253320766487945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000217335755475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999920909276483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69911048102,AFSTYLA 06/2016 CSL,BLOOD COAGULATION,CHRONIC,INJECTABLES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
597000160,AGGRENOX 12/1999 B.I,ANTICOAGULANTS,CHRONIC,ORALS,0.05999876043622302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059992715605293186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000271207320742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54092006301,AGRYLIN 04/1997 TAK,ANTICOAGULANTS,CHRONIC,ORALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55513084101,AIMOVIG 05/2018 AAI,PAIN,ACUTE,INJECTABLES,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04900869565217383,0.0,0.0,0.0,0.0,0.0
51759020210,AJOVY 09/2018 TEV,PAIN,ACUTE,INJECTABLES,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04904347868733463,0.0,0.0,0.0,0.0
299593545,AKLIEF 11/2019 GLD,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.04907495288905202
62856079601,AKYNZEO 10/2014 HNH,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020036429872495445,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355400696864112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02522537562604343,0.0,0.0,0.0,0.0,0.0,0.04950000000000005
52054055022,ALBENZA 11/1996 AM9,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS,0.0,0.0,0.0,0.044999254732448944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049502242643036855,0.0,0.0,0.049497312363129646,0.0,0.0,0.0,0.0,0.09899913953172404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25101131,ALDACTAZIDE 11/1969 PFZ,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,0.09439651540193685,0.0,0.0,0.0,0.0,0.0943914674464402,0.0,0.0,0.0,0.0,0.0,0.0,0.0943949200789211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25100131,ALDACTONE 04/1962 PFZ,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,0.09440221417935517,0.0,0.0,0.0,0.0,0.09439045467090773,0.0,0.0,0.0,0.0,0.0,0.0,0.09438979112555416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99207026012,ALDARA 05/1997 B.U,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8422387309462415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.413793217598129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58468007001,ALDURAZYME 09/2003 GZY,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0
50242013001,ALECENSA 12/2015 GTC,ONCOLOGICS,ACUTE,ORALS,0.07999961062412081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999957997864569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999859425015197,0.0,0.0,0.0,0.0,0.0,0.03000019910109076,0.0,0.0,0.0,0.0,0.0
2762301,ALIMTA 02/2004 LLY,ONCOLOGICS,ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.020027473385158173,0.0,0.0,0.0,0.0,0.02000153033897002,0.0,0.0,0.015003300726159756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999408738839937,0.0,0.0,0.0,0.0,0.0,0.0,0.025432939642054973,0.0,0.0,0.0,0.0,0.0,0.030002826455624673,0.0,0.0,0.0,0.0,0.0
27437010601,ALINIA 03/2003 RKL,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS,0.0,0.2060339702207252,0.06197614148874402,0.0,0.0,0.0,0.06021126487736141,0.0,0.0,0.0,0.0,0.0,0.06352404842582093,0.0,0.0,0.0,0.0,0.0,0.059763514281053705,0.0,0.0,0.0,0.0,0.0,0.05845880302166456,0.0,0.0,0.0,0.0,0.0,0.060002009492747484,0.0,0.0,0.0,0.0,0.0,0.05923438925644312,0.0,0.0,0.0,0.0,0.0
52609000105,ALKERAN 11/1987 A/A,ONCOLOGICS,ACUTE,ORALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
23884205,ALOCRIL 02/2000 ALL,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS,0.09499242976504249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09499667127566942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65034510,ALOMIDE 12/1993 NSV,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS,0.05003253090435915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05997893301939401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62856079701,ALOXI 09/2003 HNH,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5584988962472406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
23917705,ALPHAGAN P 08/2001 ALL,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS,0.09499040961791883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09499705770214185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095003201776389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050007984084155195,0.0,0.0,0.0,0.0,0.0
64406091101,ALPROLIX 05/2014 V+B,BLOOD COAGULATION,CHRONIC,INJECTABLES,0.02020202020202007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029702970297029806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153849,0.0,0.0,0.0,0.0,0.0
24208035305,ALREX 04/1998 B.U,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS,0.08998799794880212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999769570839136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000164453260049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000731379540227,0.0,0.0,0.0,0.0,0.0
7518022,ALTABAX 05/2007 A+L,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,0.09778446274949458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14809083695407788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990095210337488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999385365693487,0.0,0.0,0.0,0.0,0.0
