Class,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes prediction,Percent # price changes,Percent # price changes prediction,TRx weighted WAC,Sales weighted WAC,Sales weighted WAC predictions
"OPHTHALMOLOGY, GENERAL",2019,5,0.06842584570630474,35.0,0.0,61.0,0.0,0.023809523809523808,53.43706906760501,74.93172381443887,72.96528554290123
"OPHTHALMOLOGY, GENERAL",2019,6,0.06870554621118098,36.0,0.0,0.0,0.0,0.0,53.71545633912488,75.9036852427493,73.40144511364197
"OPHTHALMOLOGY, GENERAL",2019,7,0.0690350723702036,36.0,0.0,0.0,0.0,0.0,54.20019569549655,77.3465957716555,74.67034518930559
"OPHTHALMOLOGY, GENERAL",2019,8,0.06948030177272968,36.0,0.0,0.0,0.0,0.0,54.582131226901886,78.13851793116726,75.46983280248594
"OPHTHALMOLOGY, GENERAL",2019,9,0.0689608407541527,36.0,0.0,0.0,0.0,0.0,55.255428433237796,79.09189614274919,76.17681689067246
"OPHTHALMOLOGY, GENERAL",2019,10,0.06881007118037563,36.0,0.0,0.0,0.0,0.0,54.282501296482835,77.21413058450311,75.78968110101815
"OPHTHALMOLOGY, GENERAL",2019,11,0.06833722402231936,36.0,0.0,0.0,0.0,0.0,53.391931168097116,75.54158846996724,75.10889090056315
"OPHTHALMOLOGY, GENERAL",2019,12,0.06781676445661512,36.0,0.0,0.0,0.0,0.0,52.427694389890355,73.03538022924833,73.80508619742099
"OPHTHALMOLOGY, GENERAL",2020,1,0.06855459186756692,36.0,1.0,123.0,0.027777777777777776,0.047619047619047616,52.98556124862503,74.91951482413133,74.80925772690378
"OPHTHALMOLOGY, GENERAL",2020,2,0.10006193517970158,36.0,18.0,1168.0,0.5,0.4523809523809524,56.12158300881647,79.4969584457123,76.11339585798848
"OPHTHALMOLOGY, GENERAL",2020,3,0.05057599677360175,36.0,0.0,0.0,0.0,0.0,55.233120733442576,76.44707058555385,76.95332452567699
"OPHTHALMOLOGY, GENERAL",2020,4,0.04891037828451608,36.0,0.0,0.0,0.0,0.0,51.98652672275037,67.91715009216378,73.35154489073851
"OPHTHALMOLOGY, GENERAL",2020,5,0.05181575344598286,36.0,0.0,0.0,0.0,0.0,53.36648761965439,72.94718168442385,75.50114522456161
"OPHTHALMOLOGY, GENERAL",2020,6,0.05312169338469038,36.0,0.0,0.0,0.0,0.0,54.654359364489736,76.64384978209965,77.07102982714045
"OPHTHALMOLOGY, GENERAL",2020,7,0.05351276804375325,36.0,0.0,0.0,0.0,0.0,54.66959173041986,76.89076068946234,77.10982606016469
"OPHTHALMOLOGY, GENERAL",2020,8,,,,0.0,,0.0,,,78.18268261525745
"OPHTHALMOLOGY, GENERAL",2020,9,,,,632.0,,0.24489795918367346,,,78.07720848698098
"OPHTHALMOLOGY, GENERAL",2020,10,,,,0.0,,0.0,,,78.13775711920309
"OPHTHALMOLOGY, GENERAL",2020,11,,,,53.0,,0.020408163265306117,,,77.86902191700487
"OPHTHALMOLOGY, GENERAL",2020,12,,,,0.0,,0.0,,,76.64135667529341
"OPHTHALMOLOGY, GENERAL",2021,1,,,,105.0,,0.040816326530612235,,,76.40964050398583
"OPHTHALMOLOGY, GENERAL",2021,2,,,,1633.0,,0.6326530612244898,,,78.46475878841778
"OPHTHALMOLOGY, GENERAL",2021,3,,,,158.0,,0.061224489795918366,,,78.64594651535353
"OPHTHALMOLOGY, GENERAL",2021,4,,,,0.0,,0.0,,,76.76211396378966
"OPHTHALMOLOGY, GENERAL",2021,5,,,,0.0,,0.0,,,77.9868709250784
"OPHTHALMOLOGY, GENERAL",2021,6,,,,0.0,,0.0,,,79.16700020753451
"OPHTHALMOLOGY, GENERAL",2021,7,,,,,,,,,79.60763453675727
"OPHTHALMOLOGY, GENERAL",2021,8,,,,,,,,,80.58960238591766
"OPHTHALMOLOGY, GENERAL",2021,9,,,,,,,,,80.75725209292906
"OPHTHALMOLOGY, GENERAL",2021,10,,,,,,,,,80.67454982510338
"OPHTHALMOLOGY, GENERAL",2021,11,,,,,,,,,80.26691071623952
"OPHTHALMOLOGY, GENERAL",2021,12,,,,,,,,,79.00690252885177
"OPHTHALMOLOGY, GENERAL",2022,1,,,,,,,,,79.19149397596703
"OPHTHALMOLOGY, GENERAL",2022,2,,,,,,,,,81.00796122857389
"OPHTHALMOLOGY, GENERAL",2022,3,,,,,,,,,80.3511379160635
"OPHTHALMOLOGY, GENERAL",2022,4,,,,,,,,,80.18349466448305
"OPHTHALMOLOGY, GENERAL",2022,5,,,,,,,,,80.45715603789219
"OPHTHALMOLOGY, GENERAL",2022,6,,,,,,,,,81.25918914128845
"OPHTHALMOLOGY, GENERAL",2022,7,,,,,,,,,82.10996877723079
"OPHTHALMOLOGY, GENERAL",2022,8,,,,,,,,,83.00083887635367
"OPHTHALMOLOGY, GENERAL",2022,9,,,,,,,,,83.43939406054534
"OPHTHALMOLOGY, GENERAL",2022,10,,,,,,,,,83.20741405469771
"OPHTHALMOLOGY, GENERAL",2022,11,,,,,,,,,82.66235555343273
"OPHTHALMOLOGY, GENERAL",2022,12,,,,,,,,,81.37698195197402
