,row,column,corr
89,ADHD,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.8964655276546188
90,ADHD,ANTITUBERCULARS,0.6537819671499728
91,ADHD,"ANTIVIRALS, HERPES",0.8713942261938287
92,ADHD,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.443415866262169
93,ADHD,BLOOD COAGULATION,0.534206296055513
94,ADHD,BPH (BENIGN PROSTATIC HYPERTROPHY),0.7858405079995155
95,ADHD,"CANCER DETOX AG, ANTI-NAUSEANTS",0.706006022733615
96,ADHD,"CORTICOSTEROIDS, PLAIN & COMBO",0.696039809487906
97,ADHD,"COUGH COLD, INCL FLU ANTIVIRALS",0.3908374449055463
98,ADHD,DERMATOLOGICS,0.8458635615974237
99,ADHD,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.0880254397740222
100,ADHD,DIETETICS,0.3162990807536618
101,ADHD,EAR TREATMENTS&EYE-EAR COMBOS,0.6186890781074628
102,ADHD,ERECTILE DYSFUNCTION,0.7930636862230046
103,ADHD,ERYTHROPOIETINS,0.5695877159657113
104,ADHD,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.6978673894508475
105,ADHD,GI PRODUCTS,0.8244786074554104
106,ADHD,GROWTH HORMONES,0.45931760343942113
107,ADHD,HEMATOPOIETIC GROWTH FACTORS,0.45157595298757414
108,ADHD,HIV ANTIVIRALS,0.8759581279239417
109,ADHD,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.8267419375939892
110,ADHD,HOSPITAL SOLUTIONS,-0.088707649198335
111,ADHD,HYPOTHALAMIC HORMONES,0.7285318589190777
112,ADHD,IMMUNOLOGY,0.655251710605008
113,ADHD,IMMUNOSUPPRESSANTS,0.9028522781056941
114,ADHD,"INTERFERONS, EXCL MS MARKET",0.06815679047665064
115,ADHD,J07D6 TUBERCULOSIS VACCINES,-0.05502164458843186
116,ADHD,LABOUR INDUCERS,-0.09599194011307172
117,ADHD,LIPID REGULATORS,0.7628152419630889
118,ADHD,MENTAL HEALTH,0.8980290283896267
119,ADHD,MIOTICS+ANTIGLAUCOMA PREPS,0.8464916957103986
120,ADHD,MULTIPLE SCLEROSIS,0.5765789574221316
121,ADHD,"NASAL PREPS, TOPICAL",0.6255255807128514
122,ADHD,NERVOUS SYSTEM DISORDERS,0.9069291551143612
123,ADHD,OCULAR ANTINEOVASCULARISATION,-0.08870764919833501
124,ADHD,ONCOLOGICS,0.7599046766673629
125,ADHD,"OPHTHALMOLOGY, GENERAL",0.8591617764977315
126,ADHD,OSTEOPOROSIS,0.680462406391349
127,ADHD,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.40527655971007853
128,ADHD,OTHER CARDIOVASCULARS,0.7527875586575105
129,ADHD,OTHER CNS,0.829628687536357
130,ADHD,OTHER HAEMATOLOGICALS,0.6465185562058984
131,ADHD,OTHER HORMONES,0.41967022139608967
132,ADHD,OTHER WOMEN'S HEALTH,0.2915800664581166
133,ADHD,PAIN,0.8751040728548816
134,ADHD,POLYVAL IMMUNOGLOBLULINS IV&IM,0.5359773987483061
135,ADHD,RESP ANTIVIRALS EX FLU,0.1799470821684874
136,ADHD,RESPIRATORY AGENTS,0.8723853466500894
137,ADHD,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.7944199606293052
138,ADHD,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,0.2511531869772677
139,ADHD,SYST ANTIFUNGALS,0.8432369506902342
140,ADHD,THROMBOPOIETIN AGONISTS,0.6618358562225561
141,ADHD,THYROID ANTI-THYROID AND IODINE PREPS,0.3607484429162321
142,ADHD,URINARY INCONTINENCE,0.6406452443349407
143,ADHD,"VACCINES (PURE, COMB, OTHER)",0.14116450115491536
144,ADHD,VIRAL HEPATITIS,0.7187129356372324
145,ADHD,VITAMINS & MINERALS,-0.06796413594104739
146,ALL OTHER RESPIRATORY,A.C.T.H.,0.055139159369252885
147,ALL OTHER RESPIRATORY,ADHD,0.12409687145585237
148,ALL OTHER RESPIRATORY,ALL OTHER RESPIRATORY,1.0
149,ALL OTHER RESPIRATORY,ALL OTHER THERAPEUTICS,-0.0022343214207856117
150,ALL OTHER RESPIRATORY,ALL OTHER UROLOGICAL,0.25790564057032456
151,ALL OTHER RESPIRATORY,"ALLERGY, SYSTEMIC & NASAL",0.17809143028192875
152,ALL OTHER RESPIRATORY,ANTI-ALZHEIMERS,0.07794405764504563
153,ALL OTHER RESPIRATORY,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.14782142109715984
154,ALL OTHER RESPIRATORY,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.025444436375016078
155,ALL OTHER RESPIRATORY,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.08098238622194735
156,ALL OTHER RESPIRATORY,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.19400613653471882
157,ALL OTHER RESPIRATORY,ANTI-ULCERANTS,0.1402567824576626
158,ALL OTHER RESPIRATORY,ANTIBACTERIALS,0.1318579680155763
159,ALL OTHER RESPIRATORY,ANTICOAGULANTS,0.1360686520096405
160,ALL OTHER RESPIRATORY,ANTIDIABETICS,0.18795569215412097
161,ALL OTHER RESPIRATORY,ANTIGOUT PREPS,0.2768468153100889
162,ALL OTHER RESPIRATORY,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.1447623148625439
163,ALL OTHER RESPIRATORY,ANTITUBERCULARS,0.13450009671057944
164,ALL OTHER RESPIRATORY,"ANTIVIRALS, HERPES",0.11680671112348179
165,ALL OTHER RESPIRATORY,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,-0.04306506015934711
166,ALL OTHER RESPIRATORY,BLOOD COAGULATION,0.22733067792015496
167,ALL OTHER RESPIRATORY,BPH (BENIGN PROSTATIC HYPERTROPHY),0.17867990980116846
168,ALL OTHER RESPIRATORY,"CANCER DETOX AG, ANTI-NAUSEANTS",0.12672836106715843
169,ALL OTHER RESPIRATORY,"CORTICOSTEROIDS, PLAIN & COMBO",0.13981861165657228
170,ALL OTHER RESPIRATORY,"COUGH COLD, INCL FLU ANTIVIRALS",0.14940796907489926
171,ALL OTHER RESPIRATORY,DERMATOLOGICS,0.09672842289665891
172,ALL OTHER RESPIRATORY,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.26929766424092794
173,ALL OTHER RESPIRATORY,DIETETICS,0.029836348890799825
174,ALL OTHER RESPIRATORY,EAR TREATMENTS&EYE-EAR COMBOS,0.23613260373673498
175,ALL OTHER RESPIRATORY,ERECTILE DYSFUNCTION,0.15160676485615457
176,ALL OTHER RESPIRATORY,ERYTHROPOIETINS,0.007671980275403047
177,ALL OTHER RESPIRATORY,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.2599879783195316
178,ALL OTHER RESPIRATORY,GI PRODUCTS,0.2556903545207976
179,ALL OTHER RESPIRATORY,GROWTH HORMONES,0.028271693142019758
180,ALL OTHER RESPIRATORY,HEMATOPOIETIC GROWTH FACTORS,-0.05296700012497413
181,ALL OTHER RESPIRATORY,HIV ANTIVIRALS,0.09610010043026515
182,ALL OTHER RESPIRATORY,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.16565107213825317
183,ALL OTHER RESPIRATORY,HOSPITAL SOLUTIONS,-0.06138464779317541
184,ALL OTHER RESPIRATORY,HYPOTHALAMIC HORMONES,0.25974747869272763
185,ALL OTHER RESPIRATORY,IMMUNOLOGY,0.381886958457642
186,ALL OTHER RESPIRATORY,IMMUNOSUPPRESSANTS,0.1330091552756953
187,ALL OTHER RESPIRATORY,"INTERFERONS, EXCL MS MARKET",-0.026504479924076074
188,ALL OTHER RESPIRATORY,J07D6 TUBERCULOSIS VACCINES,-0.08307126459272868
189,ALL OTHER RESPIRATORY,LABOUR INDUCERS,-0.10532298433723453
190,ALL OTHER RESPIRATORY,LIPID REGULATORS,0.12717605440167637
191,ALL OTHER RESPIRATORY,MENTAL HEALTH,0.16068599516926993
192,ALL OTHER RESPIRATORY,MIOTICS+ANTIGLAUCOMA PREPS,0.12871069464452398
193,ALL OTHER RESPIRATORY,MULTIPLE SCLEROSIS,0.13609824248682792
194,ALL OTHER RESPIRATORY,"NASAL PREPS, TOPICAL",-0.08683746962064712
195,ALL OTHER RESPIRATORY,NERVOUS SYSTEM DISORDERS,0.1509366019450402
196,ALL OTHER RESPIRATORY,OCULAR ANTINEOVASCULARISATION,0.4373656155263746
197,ALL OTHER RESPIRATORY,ONCOLOGICS,0.34234525792141063
198,ALL OTHER RESPIRATORY,"OPHTHALMOLOGY, GENERAL",0.12246232001307128
199,ALL OTHER RESPIRATORY,OSTEOPOROSIS,0.13167581484414276
200,ALL OTHER RESPIRATORY,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.06204678707837654
201,ALL OTHER RESPIRATORY,OTHER CARDIOVASCULARS,0.31096872740278525
202,ALL OTHER RESPIRATORY,OTHER CNS,0.15551713487708496
203,ALL OTHER RESPIRATORY,OTHER HAEMATOLOGICALS,0.2448915845377642
204,ALL OTHER RESPIRATORY,OTHER HORMONES,-0.08618104571799914
205,ALL OTHER RESPIRATORY,OTHER WOMEN'S HEALTH,0.03172440504303876
206,ALL OTHER RESPIRATORY,PAIN,0.19379272393300861
207,ALL OTHER RESPIRATORY,POLYVAL IMMUNOGLOBLULINS IV&IM,0.4672051288364322
208,ALL OTHER RESPIRATORY,RESP ANTIVIRALS EX FLU,0.24089642604841968
209,ALL OTHER RESPIRATORY,RESPIRATORY AGENTS,0.2014648042985893
210,ALL OTHER RESPIRATORY,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.24231830697790308
211,ALL OTHER RESPIRATORY,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,0.10950655580620092
212,ALL OTHER RESPIRATORY,SYST ANTIFUNGALS,0.12468310652732423
213,ALL OTHER RESPIRATORY,THROMBOPOIETIN AGONISTS,0.2452894458510198
214,ALL OTHER RESPIRATORY,THYROID ANTI-THYROID AND IODINE PREPS,0.04244177088585127
215,ALL OTHER RESPIRATORY,URINARY INCONTINENCE,-0.03261691468422141
216,ALL OTHER RESPIRATORY,"VACCINES (PURE, COMB, OTHER)",0.17957857170754407
217,ALL OTHER RESPIRATORY,VIRAL HEPATITIS,0.009398343582441501
218,ALL OTHER RESPIRATORY,VITAMINS & MINERALS,-0.07839634164167945
219,ALL OTHER THERAPEUTICS,A.C.T.H.,0.24301828273519682
220,ALL OTHER THERAPEUTICS,ADHD,0.6553328589156391
221,ALL OTHER THERAPEUTICS,ALL OTHER RESPIRATORY,-0.0022343214207856117
222,ALL OTHER THERAPEUTICS,ALL OTHER THERAPEUTICS,1.0
223,ALL OTHER THERAPEUTICS,ALL OTHER UROLOGICAL,0.26317036433467766
224,ALL OTHER THERAPEUTICS,"ALLERGY, SYSTEMIC & NASAL",0.5138782807963229
225,ALL OTHER THERAPEUTICS,ANTI-ALZHEIMERS,0.5792307480280444
226,ALL OTHER THERAPEUTICS,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",-0.12481614855431322
227,ALL OTHER THERAPEUTICS,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,-0.07180386389456586
228,ALL OTHER THERAPEUTICS,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.26355618438853784
229,ALL OTHER THERAPEUTICS,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.6147617589674227
230,ALL OTHER THERAPEUTICS,ANTI-ULCERANTS,0.44551794641241055
231,ALL OTHER THERAPEUTICS,ANTIBACTERIALS,0.6767518379688787
232,ALL OTHER THERAPEUTICS,ANTICOAGULANTS,0.6316326980136059
233,ALL OTHER THERAPEUTICS,ANTIDIABETICS,0.4969564247081754
234,ALL OTHER THERAPEUTICS,ANTIGOUT PREPS,0.20042689848971743
235,ALL OTHER THERAPEUTICS,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.6766609706552386
236,ALL OTHER THERAPEUTICS,ANTITUBERCULARS,0.7094005562395194
237,ALL OTHER THERAPEUTICS,"ANTIVIRALS, HERPES",0.62429587507975
238,ALL OTHER THERAPEUTICS,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.4523502304511768
239,ALL OTHER THERAPEUTICS,BLOOD COAGULATION,0.29470280315433806
240,ALL OTHER THERAPEUTICS,BPH (BENIGN PROSTATIC HYPERTROPHY),0.4945362548905334
241,ALL OTHER THERAPEUTICS,"CANCER DETOX AG, ANTI-NAUSEANTS",0.5789791422225868
242,ALL OTHER THERAPEUTICS,"CORTICOSTEROIDS, PLAIN & COMBO",0.6688345433554146
243,ALL OTHER THERAPEUTICS,"COUGH COLD, INCL FLU ANTIVIRALS",0.19620137998714954
244,ALL OTHER THERAPEUTICS,DERMATOLOGICS,0.5873091019864155
245,ALL OTHER THERAPEUTICS,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.10723316659828332
246,ALL OTHER THERAPEUTICS,DIETETICS,0.2658448951920758
247,ALL OTHER THERAPEUTICS,EAR TREATMENTS&EYE-EAR COMBOS,0.3193506684046827
248,ALL OTHER THERAPEUTICS,ERECTILE DYSFUNCTION,0.6942230852368518
249,ALL OTHER THERAPEUTICS,ERYTHROPOIETINS,0.5703745723941777
250,ALL OTHER THERAPEUTICS,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.5747551955075763
251,ALL OTHER THERAPEUTICS,GI PRODUCTS,0.6096663791584527
252,ALL OTHER THERAPEUTICS,GROWTH HORMONES,0.20347428933431758
253,ALL OTHER THERAPEUTICS,HEMATOPOIETIC GROWTH FACTORS,0.26422068205228966
254,ALL OTHER THERAPEUTICS,HIV ANTIVIRALS,0.6302246281474446
255,ALL OTHER THERAPEUTICS,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.6372280719386527
256,ALL OTHER THERAPEUTICS,HOSPITAL SOLUTIONS,0.11901797362087974
257,ALL OTHER THERAPEUTICS,HYPOTHALAMIC HORMONES,0.46934106297639216
258,ALL OTHER THERAPEUTICS,IMMUNOLOGY,0.4243463607612694
259,ALL OTHER THERAPEUTICS,IMMUNOSUPPRESSANTS,0.7482672839659987
260,ALL OTHER THERAPEUTICS,"INTERFERONS, EXCL MS MARKET",-0.06223621382512544
261,ALL OTHER THERAPEUTICS,J07D6 TUBERCULOSIS VACCINES,-0.14386468788733692
262,ALL OTHER THERAPEUTICS,LABOUR INDUCERS,0.015200059795371375
263,ALL OTHER THERAPEUTICS,LIPID REGULATORS,0.6650823189525524
264,ALL OTHER THERAPEUTICS,MENTAL HEALTH,0.7109888769365965
265,ALL OTHER THERAPEUTICS,MIOTICS+ANTIGLAUCOMA PREPS,0.5576369497506978
266,ALL OTHER THERAPEUTICS,MULTIPLE SCLEROSIS,0.4009305990187143
267,ALL OTHER THERAPEUTICS,"NASAL PREPS, TOPICAL",0.48613500093289663
268,ALL OTHER THERAPEUTICS,NERVOUS SYSTEM DISORDERS,0.6465165913014473
269,ALL OTHER THERAPEUTICS,OCULAR ANTINEOVASCULARISATION,-0.08127117292558453
270,ALL OTHER THERAPEUTICS,ONCOLOGICS,0.47620690947246336
271,ALL OTHER THERAPEUTICS,"OPHTHALMOLOGY, GENERAL",0.5588950694508432
272,ALL OTHER THERAPEUTICS,OSTEOPOROSIS,0.4700467167714146
273,ALL OTHER THERAPEUTICS,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.20867882917496666
274,ALL OTHER THERAPEUTICS,OTHER CARDIOVASCULARS,0.5177744456087036
275,ALL OTHER THERAPEUTICS,OTHER CNS,0.6491124289679061
276,ALL OTHER THERAPEUTICS,OTHER HAEMATOLOGICALS,0.31340766927505764
277,ALL OTHER THERAPEUTICS,OTHER HORMONES,0.4388165041453467
278,ALL OTHER THERAPEUTICS,OTHER WOMEN'S HEALTH,0.2087498362729021
279,ALL OTHER THERAPEUTICS,PAIN,0.6029040471619939
280,ALL OTHER THERAPEUTICS,POLYVAL IMMUNOGLOBLULINS IV&IM,0.20953180371848065
281,ALL OTHER THERAPEUTICS,RESP ANTIVIRALS EX FLU,-0.042804624754483864
282,ALL OTHER THERAPEUTICS,RESPIRATORY AGENTS,0.6201506743376736
283,ALL OTHER THERAPEUTICS,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.5490752102349603
284,ALL OTHER THERAPEUTICS,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,0.24379708771109407
285,ALL OTHER THERAPEUTICS,SYST ANTIFUNGALS,0.6719642251965415
286,ALL OTHER THERAPEUTICS,THROMBOPOIETIN AGONISTS,0.6787414173849986
287,ALL OTHER THERAPEUTICS,THYROID ANTI-THYROID AND IODINE PREPS,0.10991264767415951
288,ALL OTHER THERAPEUTICS,URINARY INCONTINENCE,0.6579642033732451
289,ALL OTHER THERAPEUTICS,"VACCINES (PURE, COMB, OTHER)",0.0320054008690915
290,ALL OTHER THERAPEUTICS,VIRAL HEPATITIS,0.5202113877955719
291,ALL OTHER THERAPEUTICS,VITAMINS & MINERALS,-0.07181959580799528
292,ALL OTHER UROLOGICAL,A.C.T.H.,0.21212155947585748
293,ALL OTHER UROLOGICAL,ADHD,0.4214424970531634
294,ALL OTHER UROLOGICAL,ALL OTHER RESPIRATORY,0.25790564057032456
295,ALL OTHER UROLOGICAL,ALL OTHER THERAPEUTICS,0.26317036433467766
296,ALL OTHER UROLOGICAL,ALL OTHER UROLOGICAL,1.0
297,ALL OTHER UROLOGICAL,"ALLERGY, SYSTEMIC & NASAL",0.2786705129467688
298,ALL OTHER UROLOGICAL,ANTI-ALZHEIMERS,0.3195580704093024
299,ALL OTHER UROLOGICAL,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.06601502187802857
300,ALL OTHER UROLOGICAL,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.2577173532844693
301,ALL OTHER UROLOGICAL,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.37820823643812096
302,ALL OTHER UROLOGICAL,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.3917537836001114
303,ALL OTHER UROLOGICAL,ANTI-ULCERANTS,0.37794373072005133
304,ALL OTHER UROLOGICAL,ANTIBACTERIALS,0.3168387960297946
305,ALL OTHER UROLOGICAL,ANTICOAGULANTS,0.5227045001931062
306,ALL OTHER UROLOGICAL,ANTIDIABETICS,0.6352139686065187
307,ALL OTHER UROLOGICAL,ANTIGOUT PREPS,0.1818888284594944
308,ALL OTHER UROLOGICAL,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.33885278084288994
309,ALL OTHER UROLOGICAL,ANTITUBERCULARS,0.2771918741948237
310,ALL OTHER UROLOGICAL,"ANTIVIRALS, HERPES",0.44935798811933736
311,ALL OTHER UROLOGICAL,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,-0.046020065031920306
312,ALL OTHER UROLOGICAL,BLOOD COAGULATION,0.5911591858430147
313,ALL OTHER UROLOGICAL,BPH (BENIGN PROSTATIC HYPERTROPHY),0.5554630666689199
314,ALL OTHER UROLOGICAL,"CANCER DETOX AG, ANTI-NAUSEANTS",0.25435137266587554
315,ALL OTHER UROLOGICAL,"CORTICOSTEROIDS, PLAIN & COMBO",0.35452220790564176
316,ALL OTHER UROLOGICAL,"COUGH COLD, INCL FLU ANTIVIRALS",-0.010041504976866003
317,ALL OTHER UROLOGICAL,DERMATOLOGICS,0.41177454022081145
318,ALL OTHER UROLOGICAL,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.3075702471648791
319,ALL OTHER UROLOGICAL,DIETETICS,0.17004606037954076
320,ALL OTHER UROLOGICAL,EAR TREATMENTS&EYE-EAR COMBOS,0.5320559686039652
321,ALL OTHER UROLOGICAL,ERECTILE DYSFUNCTION,0.43239048695547483
322,ALL OTHER UROLOGICAL,ERYTHROPOIETINS,0.11477774368543046
323,ALL OTHER UROLOGICAL,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.2598586803241928
324,ALL OTHER UROLOGICAL,GI PRODUCTS,0.5083135384983375
325,ALL OTHER UROLOGICAL,GROWTH HORMONES,0.2920456429735158
326,ALL OTHER UROLOGICAL,HEMATOPOIETIC GROWTH FACTORS,0.2358393692858505
327,ALL OTHER UROLOGICAL,HIV ANTIVIRALS,0.4183738207264181
328,ALL OTHER UROLOGICAL,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.43087015028001896
329,ALL OTHER UROLOGICAL,HOSPITAL SOLUTIONS,-0.06559669191104833
330,ALL OTHER UROLOGICAL,HYPOTHALAMIC HORMONES,0.5576761507536881
331,ALL OTHER UROLOGICAL,IMMUNOLOGY,0.6652454867404608
332,ALL OTHER UROLOGICAL,IMMUNOSUPPRESSANTS,0.32620455432657414
333,ALL OTHER UROLOGICAL,"INTERFERONS, EXCL MS MARKET",0.10804754840156397
