,row,column,corr
135,ADHD,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.8852135356762073
136,ADHD,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,0.36259887316167777
137,ADHD,SYST ANTIFUNGALS,0.8290651352251558
138,ADHD,THROMBOPOIETIN AGONISTS,0.8506281419464725
139,ADHD,THYROID ANTI-THYROID AND IODINE PREPS,0.5025558160644463
140,ADHD,URINARY INCONTINENCE,0.63161755557551
141,ADHD,"VACCINES (PURE, COMB, OTHER)",0.5037029011572752
142,ADHD,VIRAL HEPATITIS,0.8227102730903114
143,ADHD,VITAMINS & MINERALS,-0.109472738718637
144,ALL OTHER RESPIRATORY,A.C.T.H.,0.03979262576325043
145,ALL OTHER RESPIRATORY,ADHD,0.38456888329857664
146,ALL OTHER RESPIRATORY,ALL OTHER RESPIRATORY,1.0
147,ALL OTHER RESPIRATORY,ALL OTHER THERAPEUTICS,0.22723095631990115
148,ALL OTHER RESPIRATORY,ALL OTHER UROLOGICAL,0.2755973431150466
149,ALL OTHER RESPIRATORY,"ALLERGY, SYSTEMIC & NASAL",0.2805836426582692
150,ALL OTHER RESPIRATORY,ANTI-ALZHEIMERS,0.2399641773500646
151,ALL OTHER RESPIRATORY,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.18656828458787833
152,ALL OTHER RESPIRATORY,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.4042343094647147
153,ALL OTHER RESPIRATORY,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.15861554508516482
154,ALL OTHER RESPIRATORY,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.4201415040381457
155,ALL OTHER RESPIRATORY,ANTI-ULCERANTS,0.39874775296196424
156,ALL OTHER RESPIRATORY,ANTIBACTERIALS,0.3083055491868162
157,ALL OTHER RESPIRATORY,ANTICOAGULANTS,0.39872018818099214
158,ALL OTHER RESPIRATORY,ANTIDIABETICS,0.45564596185660794
159,ALL OTHER RESPIRATORY,ANTIGOUT PREPS,0.4548892296875226
160,ALL OTHER RESPIRATORY,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.38866267855264625
161,ALL OTHER RESPIRATORY,ANTITUBERCULARS,0.1789445028797568
162,ALL OTHER RESPIRATORY,"ANTIVIRALS, HERPES",0.494596251304687
163,ALL OTHER RESPIRATORY,BLOOD COAGULATION,0.5500389973080393
164,ALL OTHER RESPIRATORY,BPH (BENIGN PROSTATIC HYPERTROPHY),0.27482793265207545
165,ALL OTHER RESPIRATORY,"CANCER DETOX AG, ANTI-NAUSEANTS",0.17515260610516087
166,ALL OTHER RESPIRATORY,"CORTICOSTEROIDS, PLAIN & COMBO",0.21553763344386195
167,ALL OTHER RESPIRATORY,"COUGH COLD, INCL FLU ANTIVIRALS",0.1814946643399971
168,ALL OTHER RESPIRATORY,DERMATOLOGICS,0.3361105706552016
169,ALL OTHER RESPIRATORY,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.24830452145156426
170,ALL OTHER RESPIRATORY,DIETETICS,0.003034821003038497
171,ALL OTHER RESPIRATORY,EAR TREATMENTS&EYE-EAR COMBOS,0.23750170515265112
172,ALL OTHER RESPIRATORY,ERECTILE DYSFUNCTION,0.2173192521361965
173,ALL OTHER RESPIRATORY,ERYTHROPOIETINS,0.05125056932194362
174,ALL OTHER RESPIRATORY,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.4651137222793873
175,ALL OTHER RESPIRATORY,GI PRODUCTS,0.5177128745697998
176,ALL OTHER RESPIRATORY,GROWTH HORMONES,0.1895341802659673
177,ALL OTHER RESPIRATORY,HEMATOPOIETIC GROWTH FACTORS,0.07812266766709157
178,ALL OTHER RESPIRATORY,HIV ANTIVIRALS,0.4404758387758257
179,ALL OTHER RESPIRATORY,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.3597892320728813
180,ALL OTHER RESPIRATORY,HOSPITAL SOLUTIONS,-0.06141296055506466
181,ALL OTHER RESPIRATORY,HYPOTHALAMIC HORMONES,0.50181214115924
182,ALL OTHER RESPIRATORY,IMMUNOLOGY,0.6582107654720195
183,ALL OTHER RESPIRATORY,IMMUNOSUPPRESSANTS,0.3898157623882434
184,ALL OTHER RESPIRATORY,"INTERFERONS, EXCL MS MARKET",0.1889685953594943
185,ALL OTHER RESPIRATORY,J07D6 TUBERCULOSIS VACCINES,-0.11978436710480489
186,ALL OTHER RESPIRATORY,LABOUR INDUCERS,-0.08790382006011246
187,ALL OTHER RESPIRATORY,LIPID REGULATORS,0.2352537580568808
188,ALL OTHER RESPIRATORY,MENTAL HEALTH,0.4044276527720088
189,ALL OTHER RESPIRATORY,MIOTICS+ANTIGLAUCOMA PREPS,0.4356654626500672
190,ALL OTHER RESPIRATORY,MULTIPLE SCLEROSIS,0.5227684685776326
191,ALL OTHER RESPIRATORY,"NASAL PREPS, TOPICAL",0.18698759690076155
192,ALL OTHER RESPIRATORY,NERVOUS SYSTEM DISORDERS,0.46978414144782005
193,ALL OTHER RESPIRATORY,OCULAR ANTINEOVASCULARISATION,0.3620800207237967
194,ALL OTHER RESPIRATORY,ONCOLOGICS,0.6372763095317324
195,ALL OTHER RESPIRATORY,"OPHTHALMOLOGY, GENERAL",0.33642264233468033
196,ALL OTHER RESPIRATORY,OSTEOPOROSIS,0.19340640606745008
197,ALL OTHER RESPIRATORY,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.46329171159142013
198,ALL OTHER RESPIRATORY,OTHER CARDIOVASCULARS,0.5933696264572749
199,ALL OTHER RESPIRATORY,OTHER CNS,0.4373002867246347
200,ALL OTHER RESPIRATORY,OTHER HAEMATOLOGICALS,0.37469840751047645
201,ALL OTHER RESPIRATORY,OTHER HORMONES,0.13505747126436776
202,ALL OTHER RESPIRATORY,OTHER WOMEN'S HEALTH,0.4211672890384809
203,ALL OTHER RESPIRATORY,PAIN,0.47369425143644384
204,ALL OTHER RESPIRATORY,POLYVAL IMMUNOGLOBLULINS IV&IM,0.6014522164239818
205,ALL OTHER RESPIRATORY,RESP ANTIVIRALS EX FLU,0.5420735570373607
206,ALL OTHER RESPIRATORY,RESPIRATORY AGENTS,0.44841600202068693
207,ALL OTHER RESPIRATORY,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.48616428050934696
208,ALL OTHER RESPIRATORY,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,0.31796808683629124
209,ALL OTHER RESPIRATORY,SYST ANTIFUNGALS,0.23471218446860082
210,ALL OTHER RESPIRATORY,THROMBOPOIETIN AGONISTS,0.42912464651981796
211,ALL OTHER RESPIRATORY,THYROID ANTI-THYROID AND IODINE PREPS,0.45687556491273124
212,ALL OTHER RESPIRATORY,URINARY INCONTINENCE,0.12124782449357731
213,ALL OTHER RESPIRATORY,"VACCINES (PURE, COMB, OTHER)",0.516567061492856
214,ALL OTHER RESPIRATORY,VIRAL HEPATITIS,0.11445416061389348
215,ALL OTHER RESPIRATORY,VITAMINS & MINERALS,-0.10053148765822503
216,ALL OTHER THERAPEUTICS,A.C.T.H.,0.3679276950712207
217,ALL OTHER THERAPEUTICS,ADHD,0.6431870675814187
218,ALL OTHER THERAPEUTICS,ALL OTHER RESPIRATORY,0.22723095631990115
219,ALL OTHER THERAPEUTICS,ALL OTHER THERAPEUTICS,1.0
220,ALL OTHER THERAPEUTICS,ALL OTHER UROLOGICAL,0.27380709312699064
221,ALL OTHER THERAPEUTICS,"ALLERGY, SYSTEMIC & NASAL",0.5407493978369562
222,ALL OTHER THERAPEUTICS,ANTI-ALZHEIMERS,0.587804841177924
223,ALL OTHER THERAPEUTICS,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.11708558532788449
224,ALL OTHER THERAPEUTICS,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.28673196373691984
225,ALL OTHER THERAPEUTICS,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.2672427131782064
226,ALL OTHER THERAPEUTICS,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.6140164083247857
227,ALL OTHER THERAPEUTICS,ANTI-ULCERANTS,0.6481861007895491
228,ALL OTHER THERAPEUTICS,ANTIBACTERIALS,0.7162768079978016
229,ALL OTHER THERAPEUTICS,ANTICOAGULANTS,0.6122461653938179
230,ALL OTHER THERAPEUTICS,ANTIDIABETICS,0.6110293627193076
231,ALL OTHER THERAPEUTICS,ANTIGOUT PREPS,0.15171498293939595
232,ALL OTHER THERAPEUTICS,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.7042291331667271
233,ALL OTHER THERAPEUTICS,ANTITUBERCULARS,0.7779398743574293
234,ALL OTHER THERAPEUTICS,"ANTIVIRALS, HERPES",0.5894294009078791
235,ALL OTHER THERAPEUTICS,BLOOD COAGULATION,0.5320897600035606
236,ALL OTHER THERAPEUTICS,BPH (BENIGN PROSTATIC HYPERTROPHY),0.5357123668275492
237,ALL OTHER THERAPEUTICS,"CANCER DETOX AG, ANTI-NAUSEANTS",0.5014083286334262
238,ALL OTHER THERAPEUTICS,"CORTICOSTEROIDS, PLAIN & COMBO",0.6935190338702141
239,ALL OTHER THERAPEUTICS,"COUGH COLD, INCL FLU ANTIVIRALS",0.1353960715501528
240,ALL OTHER THERAPEUTICS,DERMATOLOGICS,0.6517648857854724
241,ALL OTHER THERAPEUTICS,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.1275976278287019
242,ALL OTHER THERAPEUTICS,DIETETICS,0.38215017322946554
243,ALL OTHER THERAPEUTICS,EAR TREATMENTS&EYE-EAR COMBOS,0.41263165632683757
244,ALL OTHER THERAPEUTICS,ERECTILE DYSFUNCTION,0.729105686999365
245,ALL OTHER THERAPEUTICS,ERYTHROPOIETINS,0.49533193756757726
246,ALL OTHER THERAPEUTICS,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.6045011381401669
247,ALL OTHER THERAPEUTICS,GI PRODUCTS,0.6195889681642635
248,ALL OTHER THERAPEUTICS,GROWTH HORMONES,0.24652025812560913
249,ALL OTHER THERAPEUTICS,HEMATOPOIETIC GROWTH FACTORS,0.3075121305306223
250,ALL OTHER THERAPEUTICS,HIV ANTIVIRALS,0.6153194464949262
251,ALL OTHER THERAPEUTICS,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.6133625186310327
252,ALL OTHER THERAPEUTICS,HOSPITAL SOLUTIONS,0.03511534907290375
253,ALL OTHER THERAPEUTICS,HYPOTHALAMIC HORMONES,0.5523705865591234
254,ALL OTHER THERAPEUTICS,IMMUNOLOGY,0.5419266997240724
255,ALL OTHER THERAPEUTICS,IMMUNOSUPPRESSANTS,0.7911926444880029
256,ALL OTHER THERAPEUTICS,"INTERFERONS, EXCL MS MARKET",0.20455954758346706
257,ALL OTHER THERAPEUTICS,J07D6 TUBERCULOSIS VACCINES,-0.164019277380274
258,ALL OTHER THERAPEUTICS,LABOUR INDUCERS,0.19245274120712286
259,ALL OTHER THERAPEUTICS,LIPID REGULATORS,0.7084562558887156
260,ALL OTHER THERAPEUTICS,MENTAL HEALTH,0.7170308556551184
261,ALL OTHER THERAPEUTICS,MIOTICS+ANTIGLAUCOMA PREPS,0.6248274532096281
262,ALL OTHER THERAPEUTICS,MULTIPLE SCLEROSIS,0.612366526506523
263,ALL OTHER THERAPEUTICS,"NASAL PREPS, TOPICAL",0.4196457213631431
264,ALL OTHER THERAPEUTICS,NERVOUS SYSTEM DISORDERS,0.6667266098699787
265,ALL OTHER THERAPEUTICS,OCULAR ANTINEOVASCULARISATION,-0.09192759803364277
266,ALL OTHER THERAPEUTICS,ONCOLOGICS,0.6292587755680173
267,ALL OTHER THERAPEUTICS,"OPHTHALMOLOGY, GENERAL",0.6656000792908401
268,ALL OTHER THERAPEUTICS,OSTEOPOROSIS,0.4890845994357945
269,ALL OTHER THERAPEUTICS,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.33411617416830597
270,ALL OTHER THERAPEUTICS,OTHER CARDIOVASCULARS,0.6134563262029974
271,ALL OTHER THERAPEUTICS,OTHER CNS,0.6729494074879281
272,ALL OTHER THERAPEUTICS,OTHER HAEMATOLOGICALS,0.20306101642258603
273,ALL OTHER THERAPEUTICS,OTHER HORMONES,0.19794744646448925
274,ALL OTHER THERAPEUTICS,OTHER WOMEN'S HEALTH,0.4739853580808499
275,ALL OTHER THERAPEUTICS,PAIN,0.613075757516487
276,ALL OTHER THERAPEUTICS,POLYVAL IMMUNOGLOBLULINS IV&IM,0.35761375946390134
277,ALL OTHER THERAPEUTICS,RESP ANTIVIRALS EX FLU,0.2777668429793523
278,ALL OTHER THERAPEUTICS,RESPIRATORY AGENTS,0.6325531608632979
279,ALL OTHER THERAPEUTICS,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.6097493660327651
280,ALL OTHER THERAPEUTICS,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,0.3464404532529379
281,ALL OTHER THERAPEUTICS,SYST ANTIFUNGALS,0.6157402572444494
282,ALL OTHER THERAPEUTICS,THROMBOPOIETIN AGONISTS,0.7416597454117877
283,ALL OTHER THERAPEUTICS,THYROID ANTI-THYROID AND IODINE PREPS,0.448747343834832
284,ALL OTHER THERAPEUTICS,URINARY INCONTINENCE,0.5875875278740809
285,ALL OTHER THERAPEUTICS,"VACCINES (PURE, COMB, OTHER)",0.33440575955584206
286,ALL OTHER THERAPEUTICS,VIRAL HEPATITIS,0.5452286522505928
287,ALL OTHER THERAPEUTICS,VITAMINS & MINERALS,-0.10977947280570746
288,ALL OTHER UROLOGICAL,A.C.T.H.,0.26085312886509454
289,ALL OTHER UROLOGICAL,ADHD,0.5081208719584251
290,ALL OTHER UROLOGICAL,ALL OTHER RESPIRATORY,0.2755973431150466
291,ALL OTHER UROLOGICAL,ALL OTHER THERAPEUTICS,0.27380709312699064
292,ALL OTHER UROLOGICAL,ALL OTHER UROLOGICAL,1.0
293,ALL OTHER UROLOGICAL,"ALLERGY, SYSTEMIC & NASAL",0.32585372059227197
294,ALL OTHER UROLOGICAL,ANTI-ALZHEIMERS,0.5487538366745252
295,ALL OTHER UROLOGICAL,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.1154358130952935
296,ALL OTHER UROLOGICAL,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.3776152728934497
297,ALL OTHER UROLOGICAL,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.3964022261008191
298,ALL OTHER UROLOGICAL,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.5630725452765741
299,ALL OTHER UROLOGICAL,ANTI-ULCERANTS,0.5784749802245714
300,ALL OTHER UROLOGICAL,ANTIBACTERIALS,0.4238221558845284
301,ALL OTHER UROLOGICAL,ANTICOAGULANTS,0.6360656848322599
302,ALL OTHER UROLOGICAL,ANTIDIABETICS,0.6501589025973008
303,ALL OTHER UROLOGICAL,ANTIGOUT PREPS,0.3619487755031079
304,ALL OTHER UROLOGICAL,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.493442079449699
305,ALL OTHER UROLOGICAL,ANTITUBERCULARS,0.2696616901777822
306,ALL OTHER UROLOGICAL,"ANTIVIRALS, HERPES",0.6591182289432254
307,ALL OTHER UROLOGICAL,BLOOD COAGULATION,0.5166238405536189
308,ALL OTHER UROLOGICAL,BPH (BENIGN PROSTATIC HYPERTROPHY),0.6318209630107534
309,ALL OTHER UROLOGICAL,"CANCER DETOX AG, ANTI-NAUSEANTS",0.35052252240186477
310,ALL OTHER UROLOGICAL,"CORTICOSTEROIDS, PLAIN & COMBO",0.39579782335009794
311,ALL OTHER UROLOGICAL,"COUGH COLD, INCL FLU ANTIVIRALS",0.011157737368866862
312,ALL OTHER UROLOGICAL,DERMATOLOGICS,0.47477638607415246
313,ALL OTHER UROLOGICAL,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.4573203776612434
314,ALL OTHER UROLOGICAL,DIETETICS,0.30504443804328124
315,ALL OTHER UROLOGICAL,EAR TREATMENTS&EYE-EAR COMBOS,0.597513890602022
316,ALL OTHER UROLOGICAL,ERECTILE DYSFUNCTION,0.47838203737600665
317,ALL OTHER UROLOGICAL,ERYTHROPOIETINS,0.2450184913901042
318,ALL OTHER UROLOGICAL,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.33698904043219663
319,ALL OTHER UROLOGICAL,GI PRODUCTS,0.5734788020959721
320,ALL OTHER UROLOGICAL,GROWTH HORMONES,0.4329770673859752
321,ALL OTHER UROLOGICAL,HEMATOPOIETIC GROWTH FACTORS,0.0873792799186466
322,ALL OTHER UROLOGICAL,HIV ANTIVIRALS,0.5498819817603817
323,ALL OTHER UROLOGICAL,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.5819342494087839
324,ALL OTHER UROLOGICAL,HOSPITAL SOLUTIONS,-0.06368877138565664
325,ALL OTHER UROLOGICAL,HYPOTHALAMIC HORMONES,0.6846370234472807
326,ALL OTHER UROLOGICAL,IMMUNOLOGY,0.5963449920473365
327,ALL OTHER UROLOGICAL,IMMUNOSUPPRESSANTS,0.3946414164621312
328,ALL OTHER UROLOGICAL,"INTERFERONS, EXCL MS MARKET",0.4478967819591976
329,ALL OTHER UROLOGICAL,J07D6 TUBERCULOSIS VACCINES,-0.12422327637621657
330,ALL OTHER UROLOGICAL,LABOUR INDUCERS,-0.09116131593614726
331,ALL OTHER UROLOGICAL,LIPID REGULATORS,0.39558304478759304
332,ALL OTHER UROLOGICAL,MENTAL HEALTH,0.5786567499753634
333,ALL OTHER UROLOGICAL,MIOTICS+ANTIGLAUCOMA PREPS,0.5241595215438974
334,ALL OTHER UROLOGICAL,MULTIPLE SCLEROSIS,0.6055846369826587
335,ALL OTHER UROLOGICAL,"NASAL PREPS, TOPICAL",0.07000670938162264
