Class,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes prediction,Percent # price changes,Percent # price changes prediction,TRx weighted WAC,Sales weighted WAC,Sales weighted WAC predictions
"ALLERGY, SYSTEMIC & NASAL",2017,1,0.029486520754082264,5.0,0.0,0.0,0.0,0.0,6.524611858508208,6.991385136146395,7.020437744151687
"ALLERGY, SYSTEMIC & NASAL",2017,2,0.0573562276660706,5.0,1.0,32.0,0.2,0.1111111111111111,6.82349207444394,7.356998723376061,7.378976207921919
"ALLERGY, SYSTEMIC & NASAL",2017,3,0.05722620943293809,5.0,0.0,0.0,0.0,0.0,6.838990783845713,7.376191919489683,7.314340150284543
"ALLERGY, SYSTEMIC & NASAL",2017,4,0.057159730240598214,5.0,0.0,0.0,0.0,0.0,6.834307098759101,7.365504372574215,7.3630815835928525
"ALLERGY, SYSTEMIC & NASAL",2017,5,0.057145813182749035,5.0,0.0,0.0,0.0,0.0,6.811865216697935,7.349424390474359,7.3778577978670254
"ALLERGY, SYSTEMIC & NASAL",2017,6,0.03901424506738471,5.0,0.0,0.0,0.0,0.0,6.821333531375166,7.360823992169803,7.441791451537071
"ALLERGY, SYSTEMIC & NASAL",2017,7,0.04849162587481348,5.0,2.0,96.0,0.4,0.3333333333333333,6.935181994417659,7.438226433113904,7.55396654931818
"ALLERGY, SYSTEMIC & NASAL",2017,8,0.0872826486499869,5.0,2.0,64.0,0.4,0.2222222222222222,7.299915962235151,7.804340830997435,7.71504277920666
"ALLERGY, SYSTEMIC & NASAL",2017,9,0.0875042218373924,5.0,0.0,0.0,0.0,0.0,7.245229684643509,7.76879270484979,7.728019924175701
"ALLERGY, SYSTEMIC & NASAL",2017,10,0.0880173097225841,5.0,0.0,0.0,0.0,0.0,7.291823073486709,7.811091355369345,7.765803320193036
"ALLERGY, SYSTEMIC & NASAL",2017,11,0.08712095385732299,5.0,0.0,0.0,0.0,0.0,7.226439451895044,7.747398202441035,7.745824131210876
"ALLERGY, SYSTEMIC & NASAL",2017,12,0.08752959332793472,5.0,0.0,0.0,0.0,0.0,7.1325748508825315,7.682304577559669,7.693653878481933
"ALLERGY, SYSTEMIC & NASAL",2018,1,0.08799841278168433,5.0,0.0,32.0,0.0,0.1111111111111111,7.170824717992104,7.719795918115143,7.7370449143811015
"ALLERGY, SYSTEMIC & NASAL",2018,2,0.09982564768345953,5.0,2.0,64.0,0.4,0.2222222222222222,7.480600135724672,8.090366117184235,8.033232284836782
"ALLERGY, SYSTEMIC & NASAL",2018,3,0.10092600971888883,5.0,0.0,0.0,0.0,0.0,7.272689204304581,7.9112619821455,7.880383448315139
"ALLERGY, SYSTEMIC & NASAL",2018,4,0.10107709680805137,5.0,0.0,0.0,0.0,0.0,7.190577921621169,7.827152081374819,7.815980803324141
"ALLERGY, SYSTEMIC & NASAL",2018,5,0.09973159916648848,5.0,0.0,0.0,0.0,0.0,7.014323281792364,7.64844115504432,7.6907269373333715
"ALLERGY, SYSTEMIC & NASAL",2018,6,0.09972469910095842,5.0,0.0,0.0,0.0,0.0,7.006918849002849,7.650856636624068,7.644070461710969
"ALLERGY, SYSTEMIC & NASAL",2018,7,0.07929582298939539,5.0,0.0,0.0,0.0,0.0,7.062439797546012,7.673093039322704,7.6160251229963025
"ALLERGY, SYSTEMIC & NASAL",2018,8,0.03886622998770505,5.0,0.0,0.0,0.0,0.0,6.944158071533153,7.562575999840389,7.573123454478184
"ALLERGY, SYSTEMIC & NASAL",2018,9,0.03857272346649277,5.0,0.0,0.0,0.0,0.0,6.856736460424935,7.480645175142018,7.478009901596037
"ALLERGY, SYSTEMIC & NASAL",2018,10,0.037745493498859715,5.0,0.0,0.0,0.0,0.0,6.784655816174909,7.393448863665527,7.383632627297056
"ALLERGY, SYSTEMIC & NASAL",2018,11,0.037135771743521985,5.0,0.0,0.0,0.0,0.0,6.69853562085075,7.3027638209793135,7.2460954333549115
"ALLERGY, SYSTEMIC & NASAL",2018,12,0.03581507732712878,5.0,0.0,0.0,0.0,0.0,6.431823824896695,6.99908850368562,7.07281756322624
"ALLERGY, SYSTEMIC & NASAL",2019,1,0.03382719871229549,5.0,0.0,0.0,0.0,0.0,6.402506112984822,6.955732002589165,6.981163000961089
"ALLERGY, SYSTEMIC & NASAL",2019,2,0.015667887354494574,5.0,1.0,32.0,0.2,0.1111111111111111,6.5422306114988364,7.047314925349725,7.110031862301196
"ALLERGY, SYSTEMIC & NASAL",2019,3,0.013401607990755906,5.0,0.0,0.0,0.0,0.0,6.5288017467512836,7.02560182622642,7.026526093621088
"ALLERGY, SYSTEMIC & NASAL",2019,4,0.010951948870300649,5.0,0.0,0.0,0.0,0.0,6.5241572051507175,7.042490436444583,7.034888867995917
"ALLERGY, SYSTEMIC & NASAL",2019,5,0.009065334985027837,5.0,0.0,0.0,0.0,0.0,6.465902536120504,6.972182667872515,6.957894091298172
"ALLERGY, SYSTEMIC & NASAL",2019,6,0.006229012567812406,5.0,0.0,0.0,0.0,0.0,6.512850320243995,7.030048212743666,6.994906532650754
"ALLERGY, SYSTEMIC & NASAL",2019,7,0.006006952607452317,5.0,0.0,0.0,0.0,0.0,6.511626172413793,7.02188055588503,7.013749555929414
"ALLERGY, SYSTEMIC & NASAL",2019,8,0.013284262714171944,5.0,0.0,0.0,0.0,0.0,6.416515244926521,6.903900128234254,6.96201965351172
"ALLERGY, SYSTEMIC & NASAL",2019,9,0.012015270528690737,5.0,0.0,0.0,0.0,0.0,6.429516128790714,6.925570910798837,6.954616351209936
"ALLERGY, SYSTEMIC & NASAL",2019,10,0.0123337816537466,5.0,0.0,0.0,0.0,0.0,6.43036555238774,6.927650400449627,6.916791818924412
"ALLERGY, SYSTEMIC & NASAL",2019,11,0.013547910588581557,5.0,0.0,0.0,0.0,0.0,6.356379553278687,6.817149114933836,6.856420002529683
"ALLERGY, SYSTEMIC & NASAL",2019,12,0.012948573063999802,5.0,0.0,0.0,0.0,0.0,6.3588218422060505,6.827630191821797,6.7497803002763455
"ALLERGY, SYSTEMIC & NASAL",2020,1,0.012744904542359384,5.0,0.0,0.0,0.0,0.0,6.258247232315423,6.713644359433352,6.716585447215499
"ALLERGY, SYSTEMIC & NASAL",2020,2,0.013869847618386204,5.0,1.0,41.0,0.2,0.14285714285714285,6.36927798561151,6.79830947675731,6.788290131888247
"ALLERGY, SYSTEMIC & NASAL",2020,3,0.01357199593961653,5.0,0.0,0.0,0.0,0.0,6.328480639072848,6.752109249475106,6.792958886322126
"ALLERGY, SYSTEMIC & NASAL",2020,4,0.013842620870208315,5.0,0.0,0.0,0.0,0.0,6.333301186440678,6.752696316906768,6.749893705052157
"ALLERGY, SYSTEMIC & NASAL",2020,5,0.010844688698778323,5.0,0.0,0.0,0.0,0.0,6.313322380254155,6.737338933330458,6.6899281485564766
"ALLERGY, SYSTEMIC & NASAL",2020,6,0.008214085589619455,5.0,0.0,0.0,0.0,0.0,6.251755708071532,6.654404717594574,6.6421654473338485
"ALLERGY, SYSTEMIC & NASAL",2020,7,0.006430926104169444,5.0,0.0,0.0,0.0,0.0,6.258342644927537,6.655799425586922,6.678414260353002
"ALLERGY, SYSTEMIC & NASAL",2020,8,,,,0.0,,0.0,,,6.821850933012423
"ALLERGY, SYSTEMIC & NASAL",2020,9,,,,216.0,,0.75,,,6.72203925616138
"ALLERGY, SYSTEMIC & NASAL",2020,10,,,,0.0,,0.0,,,6.677460647491768
"ALLERGY, SYSTEMIC & NASAL",2020,11,,,,0.0,,0.0,,,6.553096495472594
"ALLERGY, SYSTEMIC & NASAL",2020,12,,,,0.0,,0.0,,,6.4065482135541885
"ALLERGY, SYSTEMIC & NASAL",2021,1,,,,0.0,,0.0,,,6.361876573096263
"ALLERGY, SYSTEMIC & NASAL",2021,2,,,,72.0,,0.25,,,6.645998382487902
"ALLERGY, SYSTEMIC & NASAL",2021,3,,,,0.0,,0.0,,,6.514047368063368
"ALLERGY, SYSTEMIC & NASAL",2021,4,,,,0.0,,0.0,,,6.488261527785598
"ALLERGY, SYSTEMIC & NASAL",2021,5,,,,0.0,,0.0,,,6.4226498025607945
"ALLERGY, SYSTEMIC & NASAL",2021,6,,,,0.0,,0.0,,,6.4035159187478845
"ALLERGY, SYSTEMIC & NASAL",2021,7,,,,,,,,,6.435270310011744
"ALLERGY, SYSTEMIC & NASAL",2021,8,,,,,,,,,6.513245143165518
"ALLERGY, SYSTEMIC & NASAL",2021,9,,,,,,,,,6.4431208914637
"ALLERGY, SYSTEMIC & NASAL",2021,10,,,,,,,,,6.400483581025616
"ALLERGY, SYSTEMIC & NASAL",2021,11,,,,,,,,,6.297402995371742
"ALLERGY, SYSTEMIC & NASAL",2021,12,,,,,,,,,6.164812036186303
"ALLERGY, SYSTEMIC & NASAL",2022,1,,,,,,,,,6.12513309188613
"ALLERGY, SYSTEMIC & NASAL",2022,2,,,,,,,,,6.3382504821422
"ALLERGY, SYSTEMIC & NASAL",2022,3,,,,,,,,,6.235787556195994
"ALLERGY, SYSTEMIC & NASAL",2022,4,,,,,,,,,6.22716931219975
"ALLERGY, SYSTEMIC & NASAL",2022,5,,,,,,,,,6.155900350397109
"ALLERGY, SYSTEMIC & NASAL",2022,6,,,,,,,,,6.165034807700319
"ALLERGY, SYSTEMIC & NASAL",2022,7,,,,,,,,,6.1909806943973935
"ALLERGY, SYSTEMIC & NASAL",2022,8,,,,,,,,,6.203876602689363
"ALLERGY, SYSTEMIC & NASAL",2022,9,,,,,,,,,6.164560626617342
"ALLERGY, SYSTEMIC & NASAL",2022,10,,,,,,,,,6.1241810073588825
"ALLERGY, SYSTEMIC & NASAL",2022,11,,,,,,,,,6.042441390292223
"ALLERGY, SYSTEMIC & NASAL",2022,12,,,,,,,,,5.9231611751576985
