Date,Major Class,Class_wght_pct_change_y/y
2015_08,ERYTHROPOIETINS,0.04953346250534659
2015_08,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.07228382098081124
2015_08,GI PRODUCTS,0.13118246881709109
2015_08,GROWTH HORMONES,0.0
2015_08,HEMATOPOIETIC GROWTH FACTORS,0.04471487877021393
2015_08,HIV ANTIVIRALS,0.06287034809344082
2015_08,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.1083871535033787
2015_08,HOSPITAL SOLUTIONS,0.14285714285714302
2015_08,HYPOTHALAMIC HORMONES,0.05041823846440762
2015_08,IMMUNOLOGY,0.18688864921784532
2015_08,IMMUNOSUPPRESSANTS,0.14224128044003662
2015_08,"INTERFERONS, EXCL MS MARKET",0.6081438367764239
2015_08,J07D6 TUBERCULOSIS VACCINES,0.0
2015_08,LABOUR INDUCERS,0.7836761666183786
2015_08,LIPID REGULATORS,0.16757806875504794
2015_08,MENTAL HEALTH,0.09940477064618622
2015_08,MIOTICS+ANTIGLAUCOMA PREPS,0.20440072561657005
2015_08,MULTIPLE SCLEROSIS,0.019464945127949586
2015_08,"NASAL PREPS, TOPICAL",0.2279554495203702
2015_08,NERVOUS SYSTEM DISORDERS,0.17823529205215902
2015_08,OCULAR ANTINEOVASCULARISATION,0.0
2015_08,ONCOLOGICS,0.07980266379652452
2015_08,"OPHTHALMOLOGY, GENERAL",0.21735969401377844
2015_08,OSTEOPOROSIS,0.2967413756479084
2015_08,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.08024391690586823
2015_08,OTHER CARDIOVASCULARS,0.12669973212935368
2015_08,OTHER CNS,0.09727094382833126
2015_08,OTHER HAEMATOLOGICALS,0.12230145442631236
2015_08,OTHER HORMONES,0.12913714827179756
2015_08,PAIN,0.1661910754151576
2015_08,RESPIRATORY AGENTS,0.07307326847110014
2015_08,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.23492682207526774
2015_08,SYST ANTIFUNGALS,0.05740009772133898
2015_08,THROMBOPOIETIN AGONISTS,0.038701928418210345
2015_08,THYROID ANTI-THYROID AND IODINE PREPS,0.11302039020165112
2015_08,URINARY INCONTINENCE,0.12179129224842984
2015_08,"VACCINES (PURE, COMB, OTHER)",0.08673568129600637
2015_08,VIRAL HEPATITIS,0.000741669004672575
2015_08,VITAMINS & MINERALS,0.0
2015_09,A.C.T.H.,0.07613988490482515
2015_09,ADHD,0.16393227099426277
2015_09,ALL OTHER RESPIRATORY,0.0
2015_09,ALL OTHER THERAPEUTICS,0.1653572059097102
2015_09,ALL OTHER UROLOGICAL,0.10378365801579972
2015_09,"ALLERGY, SYSTEMIC & NASAL",0.11194697013878702
2015_09,ANTI-ALZHEIMERS,0.14202179146408064
2015_09,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.010089683938710431
2015_09,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.06899698138875511
2015_09,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.0018451586934871854
2015_09,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.3092156311420436
2015_09,ANTI-ULCERANTS,0.2632266559469814
2015_09,ANTIBACTERIALS,0.18976780116422218
2015_09,ANTICOAGULANTS,0.15090783509423683
2015_09,ANTIDIABETICS,0.12889497838399605
2015_09,ANTIGOUT PREPS,0.06274899940876748
2015_09,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.1757920817075121
2015_09,ANTITUBERCULARS,0.0826819799115987
2015_09,"ANTIVIRALS, HERPES",0.18863752689602398
2015_09,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.0
2015_09,BLOOD COAGULATION,1.5771382994476588
2015_09,BPH (BENIGN PROSTATIC HYPERTROPHY),0.20820425535076192
2015_09,"CANCER DETOX AG, ANTI-NAUSEANTS",0.06863339196614471
2015_09,"CORTICOSTEROIDS, PLAIN & COMBO",0.12159838620675044
2015_09,"COUGH COLD, INCL FLU ANTIVIRALS",0.0898643741849318
2015_09,DERMATOLOGICS,0.15184449657759413
2015_09,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.005474062331252153
2015_09,DIETETICS,0.052850210831649314
2015_09,EAR TREATMENTS&EYE-EAR COMBOS,0.3008776741634667
2015_09,ERECTILE DYSFUNCTION,0.20086039991036586
2015_09,ERYTHROPOIETINS,0.049537140169704424
2015_09,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.07202940268738853
2015_09,GI PRODUCTS,0.19915620793689956
2015_09,GROWTH HORMONES,0.0
2015_09,HEMATOPOIETIC GROWTH FACTORS,0.09080521892812403
2015_09,HIV ANTIVIRALS,0.06482590602431466
2015_09,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.10703959220770813
2015_09,HOSPITAL SOLUTIONS,0.14285714285714302
2015_09,HYPOTHALAMIC HORMONES,0.040860178064077525
2015_09,IMMUNOLOGY,0.20455262875598298
2015_09,IMMUNOSUPPRESSANTS,0.1412826582929914
2015_09,"INTERFERONS, EXCL MS MARKET",0.6093239945340015
2015_09,J07D6 TUBERCULOSIS VACCINES,0.0
2015_09,LABOUR INDUCERS,0.7801299055141783
2015_09,LIPID REGULATORS,0.16712286255919534
2015_09,MENTAL HEALTH,0.09834657794888997
2015_09,MIOTICS+ANTIGLAUCOMA PREPS,0.20410970859596853
2015_09,MULTIPLE SCLEROSIS,0.019921817765930744
2015_09,"NASAL PREPS, TOPICAL",0.22162338398746945
2015_09,NERVOUS SYSTEM DISORDERS,0.1888053228888916
2015_09,OCULAR ANTINEOVASCULARISATION,0.0
2015_09,ONCOLOGICS,0.08603512485468326
2015_09,"OPHTHALMOLOGY, GENERAL",0.21669974754686946
2015_09,OSTEOPOROSIS,0.2973057403814799
2015_09,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.07872853052913444
2015_09,OTHER CARDIOVASCULARS,0.12327507621212717
2015_09,OTHER CNS,0.08345233996046852
2015_09,OTHER HAEMATOLOGICALS,0.12661495950466395
2015_09,OTHER HORMONES,0.09492265384430207
2015_09,PAIN,0.14732703690926566
2015_09,RESPIRATORY AGENTS,0.07163323786108554
2015_09,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.15924968603611153
2015_09,SYST ANTIFUNGALS,0.06327026275062274
2015_09,THROMBOPOIETIN AGONISTS,0.07945169448649955
2015_09,THYROID ANTI-THYROID AND IODINE PREPS,0.11304265896721309
2015_09,URINARY INCONTINENCE,0.12126364328280873
2015_09,"VACCINES (PURE, COMB, OTHER)",0.10091000274083034
2015_09,VIRAL HEPATITIS,0.0007580317642237976
2015_09,VITAMINS & MINERALS,0.0
2015_10,A.C.T.H.,0.07613988490482515
2015_10,ADHD,0.163693897306069
2015_10,ALL OTHER RESPIRATORY,0.0
2015_10,ALL OTHER THERAPEUTICS,0.16355033138611705
2015_10,ALL OTHER UROLOGICAL,0.14019437196092735
2015_10,"ALLERGY, SYSTEMIC & NASAL",0.06882268412085957
2015_10,ANTI-ALZHEIMERS,0.10360617542576994
2015_10,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.009321265520942593
2015_10,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.0689965089870662
2015_10,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.001627749097652562
2015_10,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.5316120512999556
2015_10,ANTI-ULCERANTS,0.2636735865359402
2015_10,ANTIBACTERIALS,0.1511615131316556
2015_10,ANTICOAGULANTS,0.1514552314304641
2015_10,ANTIDIABETICS,0.13379736374170836
2015_10,ANTIGOUT PREPS,0.060323746067723505
2015_10,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.17825226546107698
2015_10,ANTITUBERCULARS,0.08537940409235012
2015_10,"ANTIVIRALS, HERPES",0.19248488183912804
2015_10,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.0
2015_10,BLOOD COAGULATION,0.9826203365038733
2015_10,BPH (BENIGN PROSTATIC HYPERTROPHY),0.2124453148264986
2015_10,"CANCER DETOX AG, ANTI-NAUSEANTS",0.07590805148458248
2015_10,"CORTICOSTEROIDS, PLAIN & COMBO",0.12358408858172101
2015_10,"COUGH COLD, INCL FLU ANTIVIRALS",0.08985375119527439
2015_10,DERMATOLOGICS,0.1311048012820183
2015_10,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.004788371108891783
2015_10,DIETETICS,0.052850210831649314
2015_10,EAR TREATMENTS&EYE-EAR COMBOS,0.18812625250501006
2015_10,ERECTILE DYSFUNCTION,0.2009034141221779
2015_10,ERYTHROPOIETINS,0.049535014325231934
2015_10,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.06388471051798261
2015_10,GI PRODUCTS,0.22364847834176535
2015_10,GROWTH HORMONES,0.10526536151114979
2015_10,HEMATOPOIETIC GROWTH FACTORS,0.09043716426685187
2015_10,HIV ANTIVIRALS,0.06458741409080752
2015_10,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.10692454999473795
2015_10,HOSPITAL SOLUTIONS,0.14285714285714302
2015_10,HYPOTHALAMIC HORMONES,0.040330088066622714
2015_10,IMMUNOLOGY,0.2047875712186314
2015_10,IMMUNOSUPPRESSANTS,0.1417109036307421
2015_10,"INTERFERONS, EXCL MS MARKET",0.29172263617995003
2015_10,J07D6 TUBERCULOSIS VACCINES,0.0
2015_10,LABOUR INDUCERS,0.3879320357595381
2015_10,LIPID REGULATORS,0.1627964476204879
2015_10,MENTAL HEALTH,0.09519069893997117
2015_10,MIOTICS+ANTIGLAUCOMA PREPS,0.19954435833265408
2015_10,MULTIPLE SCLEROSIS,0.03318081816004383
2015_10,"NASAL PREPS, TOPICAL",0.22397692435532415
2015_10,NERVOUS SYSTEM DISORDERS,0.18699046584884274
2015_10,OCULAR ANTINEOVASCULARISATION,0.0
2015_10,ONCOLOGICS,0.08748633952117808
2015_10,"OPHTHALMOLOGY, GENERAL",0.15284228203031877
2015_10,OSTEOPOROSIS,0.2983049928015173
2015_10,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.07860083882452153
2015_10,OTHER CARDIOVASCULARS,0.14427354358820194
2015_10,OTHER CNS,0.07214118120421797
2015_10,OTHER HAEMATOLOGICALS,0.12739019992207037
2015_10,OTHER HORMONES,0.06128333551789658
2015_10,PAIN,0.16034134922756546
2015_10,RESPIRATORY AGENTS,0.07061991270040405
2015_10,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.13939457486260665
2015_10,SYST ANTIFUNGALS,0.05904867230451811
2015_10,THROMBOPOIETIN AGONISTS,0.0790163039656975
2015_10,THYROID ANTI-THYROID AND IODINE PREPS,0.16524862212949873
2015_10,URINARY INCONTINENCE,0.172676015185548
2015_10,"VACCINES (PURE, COMB, OTHER)",0.10573594101343305
2015_10,VIRAL HEPATITIS,0.0006797065598764209
2015_10,VITAMINS & MINERALS,0.0
2015_11,A.C.T.H.,0.07613988490482515
2015_11,ADHD,0.1637073549751959
2015_11,ALL OTHER RESPIRATORY,0.0
2015_11,ALL OTHER THERAPEUTICS,0.11206961052043174
2015_11,ALL OTHER UROLOGICAL,0.13551513112776803
2015_11,"ALLERGY, SYSTEMIC & NASAL",0.06916997338645224
2015_11,ANTI-ALZHEIMERS,0.10138759573850067
2015_11,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.01067258432641766
2015_11,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.06899654990792495
2015_11,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.0015128129091975407
2015_11,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.5325413399498342
2015_11,ANTI-ULCERANTS,0.2561913833805226
2015_11,ANTIBACTERIALS,0.146884689790378
2015_11,ANTICOAGULANTS,0.15134129949990527
2015_11,ANTIDIABETICS,0.08569335328091435
2015_11,ANTIGOUT PREPS,0.06357524230052342
2015_11,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.173723451174116
2015_11,ANTITUBERCULARS,0.06489570456394907
2015_11,"ANTIVIRALS, HERPES",0.19567745313910534
2015_11,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.0
2015_11,BLOOD COAGULATION,0.8074104175787373
2015_11,BPH (BENIGN PROSTATIC HYPERTROPHY),0.2211532454366497
2015_11,"CANCER DETOX AG, ANTI-NAUSEANTS",0.07688044043295489
2015_11,"CORTICOSTEROIDS, PLAIN & COMBO",0.12429121876581276
2015_11,"COUGH COLD, INCL FLU ANTIVIRALS",0.08987167317810053
2015_11,DERMATOLOGICS,0.1258939109731669
2015_11,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.007603986390830075
2015_11,DIETETICS,0.21076585121841585
2015_11,EAR TREATMENTS&EYE-EAR COMBOS,0.18812625250501006
2015_11,ERECTILE DYSFUNCTION,0.2009428506619617
2015_11,ERYTHROPOIETINS,0.049549154788764975
2015_11,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.05648716584078059
2015_11,GI PRODUCTS,0.2211602628948746
2015_11,GROWTH HORMONES,0.10028930597668212
2015_11,HEMATOPOIETIC GROWTH FACTORS,0.09050689728916952
2015_11,HIV ANTIVIRALS,0.06414878734665974
2015_11,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.10751252939696822
2015_11,HOSPITAL SOLUTIONS,0.14285714285714302
2015_11,HYPOTHALAMIC HORMONES,0.03826581013971907
2015_11,IMMUNOLOGY,0.15113456596555105
2015_11,IMMUNOSUPPRESSANTS,0.1395237238674502
2015_11,"INTERFERONS, EXCL MS MARKET",0.29338228600125243
2015_11,J07D6 TUBERCULOSIS VACCINES,0.0
2015_11,LABOUR INDUCERS,0.3805846545866364
2015_11,LIPID REGULATORS,0.15788303190668115
2015_11,MENTAL HEALTH,0.09316597354776215
2015_11,MIOTICS+ANTIGLAUCOMA PREPS,0.20016527423700023
2015_11,MULTIPLE SCLEROSIS,0.03192855695006208
2015_11,"NASAL PREPS, TOPICAL",0.22563938367701875
2015_11,NERVOUS SYSTEM DISORDERS,0.17691228307034196
2015_11,OCULAR ANTINEOVASCULARISATION,0.0
2015_11,ONCOLOGICS,0.08631109517199494
2015_11,"OPHTHALMOLOGY, GENERAL",0.15234979442917
2015_11,OSTEOPOROSIS,0.29908142588274333
2015_11,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.07623406138704747
2015_11,OTHER CARDIOVASCULARS,0.14131391926421083
2015_11,OTHER CNS,0.07010161604840653
2015_11,OTHER HAEMATOLOGICALS,0.12407183537361637
2015_11,OTHER HORMONES,0.059979392276164376
2015_11,PAIN,0.15999087283041843
2015_11,RESPIRATORY AGENTS,0.07004646501965105
2015_11,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.13795131169319202
2015_11,SYST ANTIFUNGALS,0.06901693182224605
2015_11,THROMBOPOIETIN AGONISTS,0.0787131564313063
2015_11,THYROID ANTI-THYROID AND IODINE PREPS,0.1268591687567959
2015_11,URINARY INCONTINENCE,0.1717116812885425
2015_11,"VACCINES (PURE, COMB, OTHER)",0.05747275608351509
2015_11,VIRAL HEPATITIS,0.0006585056646121591
2015_11,VITAMINS & MINERALS,0.0
2015_12,A.C.T.H.,0.05499070055796662
2015_12,ADHD,0.15414884590909453
2015_12,ALL OTHER RESPIRATORY,0.0
2015_12,ALL OTHER THERAPEUTICS,0.10951651825041588
2015_12,ALL OTHER UROLOGICAL,0.19725199209286381
2015_12,"ALLERGY, SYSTEMIC & NASAL",0.07086444356654956
2015_12,ANTI-ALZHEIMERS,0.10062879367290181
2015_12,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.006360797586383956
2015_12,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.11358785363925875
2015_12,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.0014057755433214173
2015_12,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.5385636159663975
2015_12,ANTI-ULCERANTS,0.23015662800133607
2015_12,ANTIBACTERIALS,0.1480388672363355
2015_12,ANTICOAGULANTS,0.08140344067942383
2015_12,ANTIDIABETICS,0.12522205104754072
2015_12,ANTIGOUT PREPS,0.061343441533682874
2015_12,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.17116822882852517
2015_12,ANTITUBERCULARS,0.05959879910082085
2015_12,"ANTIVIRALS, HERPES",0.197283896730215
2015_12,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.0
2015_12,BLOOD COAGULATION,0.5766510367932008
2015_12,BPH (BENIGN PROSTATIC HYPERTROPHY),0.22525263424654585
2015_12,"CANCER DETOX AG, ANTI-NAUSEANTS",0.08464532029762324
2015_12,"CORTICOSTEROIDS, PLAIN & COMBO",0.12362933207679391
2015_12,"COUGH COLD, INCL FLU ANTIVIRALS",0.08987227690460366
2015_12,DERMATOLOGICS,0.1216203831839353
2015_12,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.011412101573052141
2015_12,DIETETICS,0.21076585121841585
2015_12,EAR TREATMENTS&EYE-EAR COMBOS,0.18812625250501006
2015_12,ERECTILE DYSFUNCTION,0.20118602560537732
2015_12,ERYTHROPOIETINS,0.04952533729012245
2015_12,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.05580521295269294
2015_12,GI PRODUCTS,0.21939578692363595
2015_12,GROWTH HORMONES,0.10242652049101389
2015_12,HEMATOPOIETIC GROWTH FACTORS,0.09105281985197299
2015_12,HIV ANTIVIRALS,0.06353804953760839
2015_12,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.09588744018646563
2015_12,HOSPITAL SOLUTIONS,0.14285714285714302
2015_12,HYPOTHALAMIC HORMONES,0.040536647106393084
2015_12,IMMUNOLOGY,0.16420415491499304
2015_12,IMMUNOSUPPRESSANTS,0.1392836692436904
2015_12,"INTERFERONS, EXCL MS MARKET",0.2929534834905308
2015_12,J07D6 TUBERCULOSIS VACCINES,0.0
2015_12,LABOUR INDUCERS,0.3873328284320969
2015_12,LIPID REGULATORS,0.15018419705466093
2015_12,MENTAL HEALTH,0.09098216944802656
2015_12,MIOTICS+ANTIGLAUCOMA PREPS,0.19997203218611456
2015_12,MULTIPLE SCLEROSIS,0.03732856623375626
2015_12,"NASAL PREPS, TOPICAL",0.225137757419982
2015_12,NERVOUS SYSTEM DISORDERS,0.17716987228699055
2015_12,OCULAR ANTINEOVASCULARISATION,0.0
2015_12,ONCOLOGICS,0.09485722752990575
2015_12,"OPHTHALMOLOGY, GENERAL",0.14806067133778975
2015_12,OSTEOPOROSIS,0.3122755755524614
2015_12,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.07951085692274357
2015_12,OTHER CARDIOVASCULARS,0.17197459508253665
2015_12,OTHER CNS,0.06764193716121765
2015_12,OTHER HAEMATOLOGICALS,0.12556687052990367
2015_12,OTHER HORMONES,0.04837109202269428
2015_12,PAIN,0.15843056559510404
2015_12,RESPIRATORY AGENTS,0.06953226726681173
2015_12,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.1423357178237556
2015_12,SYST ANTIFUNGALS,0.10010053593127229
2015_12,THROMBOPOIETIN AGONISTS,0.07898847439785026
2015_12,THYROID ANTI-THYROID AND IODINE PREPS,0.15004608773091807
2015_12,URINARY INCONTINENCE,0.17082159512824902
2015_12,"VACCINES (PURE, COMB, OTHER)",0.06000761754785217
2015_12,VIRAL HEPATITIS,2.3801686321108606e-05
2015_12,VITAMINS & MINERALS,0.0
2016_01,A.C.T.H.,0.05499070055796662
2016_01,ADHD,0.15201478157955675
2016_01,ALL OTHER RESPIRATORY,0.0
2016_01,ALL OTHER THERAPEUTICS,0.10918489391456468
2016_01,ALL OTHER UROLOGICAL,0.10744511363361937
2016_01,"ALLERGY, SYSTEMIC & NASAL",0.04169111042334065
2016_01,ANTI-ALZHEIMERS,0.201660200192121
2016_01,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.007749537412912922
2016_01,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.04179004909593935
2016_01,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.0014561058268617076
2016_01,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.5437791732988015
2016_01,ANTI-ULCERANTS,0.23459289190363297
2016_01,ANTIBACTERIALS,0.17909431762165706
2016_01,ANTICOAGULANTS,0.07514718549973119
2016_01,ANTIDIABETICS,0.12354993859766426
2016_01,ANTIGOUT PREPS,0.1166896881966866
2016_01,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.16500799781169617
2016_01,ANTITUBERCULARS,0.060954867793676336
2016_01,"ANTIVIRALS, HERPES",0.23464225686684526
2016_01,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.030001898147631326
2016_01,BLOOD COAGULATION,0.4383786047484279
2016_01,BPH (BENIGN PROSTATIC HYPERTROPHY),0.165322119118355
2016_01,"CANCER DETOX AG, ANTI-NAUSEANTS",0.0810300064801495
2016_01,"CORTICOSTEROIDS, PLAIN & COMBO",0.15660272836309885
2016_01,"COUGH COLD, INCL FLU ANTIVIRALS",0.08990345537423404
2016_01,DERMATOLOGICS,0.10160939654973121
2016_01,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.008926960996414882
2016_01,DIETETICS,0.21076585121841585
2016_01,EAR TREATMENTS&EYE-EAR COMBOS,0.09009423121121583
2016_01,ERECTILE DYSFUNCTION,0.22427571976782393
2016_01,ERYTHROPOIETINS,0.07878851194449053
2016_01,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.13144761526119572
2016_01,GI PRODUCTS,0.21028779136669332
2016_01,GROWTH HORMONES,0.128747925247564
2016_01,HEMATOPOIETIC GROWTH FACTORS,0.09131154724893943
2016_01,HIV ANTIVIRALS,0.11059863181791163
2016_01,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.1418310261110318
2016_01,HOSPITAL SOLUTIONS,0.14285714285714302
2016_01,HYPOTHALAMIC HORMONES,0.07184049625074909
2016_01,IMMUNOLOGY,0.21450722203194827
2016_01,IMMUNOSUPPRESSANTS,0.12279010823771536
2016_01,"INTERFERONS, EXCL MS MARKET",0.29339571031103057
2016_01,J07D6 TUBERCULOSIS VACCINES,0.0
2016_01,LABOUR INDUCERS,0.3885632088058705
2016_01,LIPID REGULATORS,0.17963802542506968
2016_01,MENTAL HEALTH,0.09512032436209007
2016_01,MIOTICS+ANTIGLAUCOMA PREPS,0.23474307742142297
2016_01,MULTIPLE SCLEROSIS,0.04203501740718299
2016_01,"NASAL PREPS, TOPICAL",0.197262733451176
2016_01,NERVOUS SYSTEM DISORDERS,0.17140689770321843
2016_01,OCULAR ANTINEOVASCULARISATION,0.0
2016_01,ONCOLOGICS,0.07159848374573032
2016_01,"OPHTHALMOLOGY, GENERAL",0.06630580028899559
2016_01,OSTEOPOROSIS,0.2935223675875157
2016_01,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.04650991962158915
2016_01,OTHER CARDIOVASCULARS,0.16462368054713847
2016_01,OTHER CNS,0.09590683676375637
2016_01,OTHER HAEMATOLOGICALS,0.08890483063325791
2016_01,OTHER HORMONES,0.045436378216906964
2016_01,PAIN,0.11933795821650987
2016_01,RESPIRATORY AGENTS,0.07098632028088245
2016_01,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.1295736602634318
2016_01,SYST ANTIFUNGALS,0.06165955405241605
2016_01,THROMBOPOIETIN AGONISTS,0.12042765099949039
2016_01,THYROID ANTI-THYROID AND IODINE PREPS,0.1820432824638841
2016_01,URINARY INCONTINENCE,0.16631381228034364
2016_01,"VACCINES (PURE, COMB, OTHER)",0.0598528543559945
2016_01,VIRAL HEPATITIS,0.0013195295019902543
2016_01,VITAMINS & MINERALS,0.0
2016_02,A.C.T.H.,0.05499070055796662
2016_02,ADHD,0.15189366136394827
2016_02,ALL OTHER RESPIRATORY,0.0
2016_02,ALL OTHER THERAPEUTICS,0.11449648550526245
2016_02,ALL OTHER UROLOGICAL,0.11628816919417814
2016_02,"ALLERGY, SYSTEMIC & NASAL",0.037034573403013554
2016_02,ANTI-ALZHEIMERS,0.19994482602970948
2016_02,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.010398752991234798
2016_02,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.04134494047473303
2016_02,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.0012979150645311022
2016_02,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.46196651684589934
2016_02,ANTI-ULCERANTS,0.23851620106933913
2016_02,ANTIBACTERIALS,0.17266389210479663
2016_02,ANTICOAGULANTS,0.07532615605608227
2016_02,ANTIDIABETICS,0.12058608171863311
2016_02,ANTIGOUT PREPS,0.12321681565734174
2016_02,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.1645926600807388
2016_02,ANTITUBERCULARS,0.03223283672095568
2016_02,"ANTIVIRALS, HERPES",0.23466152813576596
2016_02,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.030001898147631326
2016_02,BLOOD COAGULATION,0.4353745699814814
2016_02,BPH (BENIGN PROSTATIC HYPERTROPHY),0.1669485926046086
2016_02,"CANCER DETOX AG, ANTI-NAUSEANTS",0.08023906433584892
2016_02,"CORTICOSTEROIDS, PLAIN & COMBO",0.15343407019140798
